Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,17.14,28.56,2.24,1.21,4.16,1.98,21.62,0.00,1.24,0.00,NA,NA,NA,NA,NA,13.71,82.00,0.42,127.21,0.00,0.00,0.00,1000.14,NA
2025-01-01 01:00:00,17.54,29.23,2.05,1.30,4.18,2.06,21.58,0.00,1.06,0.00,NA,NA,NA,NA,NA,13.70,81.83,0.37,120.61,0.00,0.00,0.00,999.72,NA
2025-01-01 02:00:00,15.45,25.76,1.93,1.38,4.12,2.00,21.73,0.00,0.77,0.00,NA,NA,NA,NA,NA,13.57,81.87,0.43,137.33,0.00,0.00,0.00,999.30,NA
2025-01-01 03:00:00,14.44,24.06,2.00,1.50,4.32,1.97,21.69,0.00,1.41,0.00,NA,NA,NA,NA,NA,13.37,81.94,0.43,130.05,0.00,0.00,0.00,998.94,NA
2025-01-01 04:00:00,12.42,20.70,1.89,1.40,4.08,1.82,21.84,0.00,1.20,0.00,NA,NA,NA,NA,NA,13.24,81.59,0.40,133.37,0.00,0.00,0.00,998.82,NA
2025-01-01 05:00:00,11.70,19.50,2.17,1.25,4.35,1.94,21.75,0.00,1.21,0.00,NA,NA,NA,NA,NA,13.06,81.18,0.41,129.09,0.00,0.00,0.00,999.07,NA
2025-01-01 06:00:00,11.49,19.16,2.02,1.32,4.18,1.86,21.76,0.00,1.60,0.00,NA,NA,NA,NA,NA,12.61,80.03,0.46,119.10,0.00,0.00,0.02,999.74,NA
2025-01-01 07:00:00,10.82,18.03,2.16,1.33,4.40,1.99,21.66,0.00,1.24,0.00,NA,NA,NA,NA,NA,12.54,79.62,0.41,139.28,0.00,0.00,27.93,1000.46,NA
2025-01-01 08:00:00,11.37,18.95,1.91,1.36,4.05,1.96,21.68,0.00,0.98,0.00,NA,NA,NA,NA,NA,12.96,77.79,0.38,120.66,0.00,0.00,94.75,1001.25,NA
2025-01-01 09:00:00,15.12,25.21,2.12,1.41,4.42,1.96,21.62,0.00,1.14,0.00,NA,NA,NA,NA,NA,13.45,75.93,0.36,142.20,0.00,0.00,153.24,1002.05,NA
2025-01-01 10:00:00,18.44,30.74,2.02,1.32,4.22,2.03,21.76,0.00,1.10,0.00,NA,NA,NA,NA,NA,14.76,71.08,0.44,133.64,0.00,0.00,508.44,1001.70,NA
2025-01-01 11:00:00,16.71,27.86,2.02,1.40,4.27,2.02,21.68,0.00,1.46,0.00,NA,NA,NA,NA,NA,18.15,60.08,0.56,123.70,0.00,0.00,945.71,1000.88,NA
2025-01-01 12:00:00,14.59,24.32,2.23,1.30,4.44,2.02,21.67,0.00,2.59,0.00,NA,NA,NA,NA,NA,20.20,54.72,0.60,139.79,0.00,0.00,1000.00,999.75,NA
2025-01-01 13:00:00,14.52,24.21,2.04,1.20,4.08,2.13,21.53,0.00,3.26,0.00,NA,NA,NA,NA,NA,20.10,55.62,0.52,126.01,0.00,0.00,947.27,998.60,NA
2025-01-01 14:00:00,17.84,29.73,2.17,1.20,4.27,2.10,21.64,0.00,3.98,0.00,NA,NA,NA,NA,NA,18.79,59.10,0.54,130.95,0.00,0.00,445.88,998.00,NA
2025-01-01 15:00:00,18.94,31.56,1.95,1.34,4.09,2.15,21.63,0.00,3.90,0.00,NA,NA,NA,NA,NA,16.79,64.94,0.50,129.86,0.00,0.00,216.56,997.64,NA
2025-01-01 16:00:00,18.45,30.74,2.55,1.16,4.42,2.07,21.40,0.00,3.59,0.00,NA,NA,NA,NA,NA,15.17,70.28,0.42,125.05,0.00,0.00,81.55,997.49,NA
2025-01-01 17:00:00,20.39,33.98,2.02,1.33,4.18,2.25,21.57,0.00,2.49,0.00,NA,NA,NA,NA,NA,13.50,76.44,0.30,112.64,0.00,0.00,3.01,997.64,NA
2025-01-01 18:00:00,24.01,40.01,1.99,1.27,4.09,2.37,21.59,0.00,1.38,0.00,NA,NA,NA,NA,NA,12.80,79.87,0.29,119.73,0.00,0.00,0.00,998.34,NA
2025-01-01 19:00:00,29.40,49.01,1.97,1.26,4.05,2.63,21.64,0.00,0.83,0.00,NA,NA,NA,NA,NA,12.69,80.91,0.34,121.65,0.00,0.00,0.00,998.94,NA
2025-01-01 20:00:00,30.15,50.26,1.91,1.38,4.08,2.81,21.55,0.00,0.86,0.00,NA,NA,NA,NA,NA,12.27,82.26,0.40,131.96,0.00,0.00,0.00,999.61,NA
2025-01-01 21:00:00,32.82,54.69,2.23,1.25,4.38,2.72,21.55,0.00,0.53,0.00,NA,NA,NA,NA,NA,11.53,84.02,0.19,108.66,0.00,0.00,0.00,999.63,NA
2025-01-01 22:00:00,31.54,52.56,1.96,1.22,3.98,2.71,21.56,0.00,0.88,0.00,NA,NA,NA,NA,NA,10.90,85.84,0.17,96.38,0.00,0.00,0.00,999.57,NA
2025-01-01 23:00:00,32.95,54.91,1.99,1.14,3.94,2.62,21.52,0.00,0.67,0.00,NA,NA,NA,NA,NA,10.22,88.61,0.14,125.54,0.00,0.00,0.00,999.16,NA
2025-01-02 00:00:00,30.23,50.38,2.12,1.21,4.19,2.30,21.57,0.00,0.78,0.00,NA,NA,NA,NA,NA,10.09,89.84,0.16,121.68,0.00,0.00,0.00,998.76,NA
2025-01-02 01:00:00,30.89,51.48,2.00,1.32,4.13,2.38,21.73,0.00,0.54,0.00,NA,NA,NA,NA,NA,9.92,90.81,0.15,117.47,0.00,0.00,0.00,998.50,NA
2025-01-02 02:00:00,34.43,57.37,2.10,1.31,4.27,2.38,21.62,0.00,0.83,0.00,NA,NA,NA,NA,NA,9.62,91.99,0.17,143.79,0.00,0.00,0.00,998.23,NA
2025-01-02 03:00:00,29.40,49.00,2.03,1.33,4.20,2.36,21.70,0.00,0.64,0.00,NA,NA,NA,NA,NA,9.54,93.12,0.13,106.83,0.00,0.00,0.00,998.07,NA
2025-01-02 04:00:00,28.40,47.33,2.01,1.23,4.08,2.17,21.76,0.00,0.76,0.00,NA,NA,NA,NA,NA,9.46,93.88,0.20,118.15,0.00,0.00,0.00,997.87,NA
2025-01-02 05:00:00,26.82,44.71,2.04,1.34,4.24,2.27,21.60,0.00,0.60,0.00,NA,NA,NA,NA,NA,9.32,94.26,0.16,116.58,0.00,0.00,0.00,998.42,NA
2025-01-02 06:00:00,27.48,45.80,2.12,1.23,4.25,2.20,21.67,0.00,0.53,0.00,NA,NA,NA,NA,NA,9.07,95.14,0.16,143.22,0.00,0.00,3.22,999.19,NA
2025-01-02 07:00:00,27.81,46.35,2.01,1.33,4.16,2.13,21.60,0.00,0.61,0.00,NA,NA,NA,NA,NA,9.98,95.78,0.22,120.19,0.00,0.00,122.40,1000.25,NA
2025-01-02 08:00:00,26.60,44.34,1.98,1.42,4.24,2.22,21.55,0.00,0.78,0.00,NA,NA,NA,NA,NA,12.56,87.85,0.29,147.33,0.00,0.00,385.51,1000.96,NA
2025-01-02 09:00:00,29.74,49.56,2.16,1.40,4.48,2.38,21.47,0.00,0.94,0.00,NA,NA,NA,NA,NA,14.41,78.03,0.31,120.17,0.00,0.00,373.19,1001.42,NA
2025-01-02 10:00:00,29.33,48.89,1.99,1.26,4.04,2.60,21.45,0.00,1.34,0.00,NA,NA,NA,NA,NA,14.72,76.35,0.33,132.93,0.00,0.00,298.07,1001.53,NA
2025-01-02 11:00:00,26.32,43.87,1.97,1.35,4.12,2.49,21.58,0.00,1.62,0.00,NA,NA,NA,NA,NA,15.42,74.22,0.36,121.20,0.00,0.00,396.42,1000.96,NA
2025-01-02 12:00:00,28.16,46.93,2.02,1.36,4.21,2.40,21.54,0.00,1.99,0.00,NA,NA,NA,NA,NA,16.53,69.81,0.39,162.67,0.00,0.00,502.77,999.57,NA
2025-01-02 13:00:00,28.05,46.75,2.13,1.25,4.27,2.48,21.76,0.00,3.12,0.00,NA,NA,NA,NA,NA,17.31,66.97,0.41,124.12,0.00,0.00,498.79,998.61,NA
2025-01-02 14:00:00,26.74,44.56,1.90,1.33,4.05,2.34,21.74,0.00,3.64,0.00,NA,NA,NA,NA,NA,17.24,67.21,0.40,157.01,0.00,0.00,409.80,997.96,NA
2025-01-02 15:00:00,24.99,41.64,2.00,1.32,4.15,2.22,21.77,0.00,3.34,0.00,NA,NA,NA,NA,NA,16.56,69.68,0.38,136.56,0.00,0.00,245.06,997.60,NA
2025-01-02 16:00:00,25.13,41.89,2.07,1.41,4.33,2.24,21.71,0.00,3.52,0.00,NA,NA,NA,NA,NA,15.34,74.13,0.33,125.96,0.00,0.00,84.71,997.71,NA
2025-01-02 17:00:00,26.54,44.23,1.99,1.47,4.31,2.30,21.54,0.00,2.22,0.00,NA,NA,NA,NA,NA,13.75,80.33,0.21,92.14,0.00,0.00,2.99,997.80,NA
2025-01-02 18:00:00,32.73,54.56,2.13,1.23,4.26,2.60,21.45,0.00,1.06,0.00,NA,NA,NA,NA,NA,13.03,84.25,0.26,105.35,0.00,0.00,0.00,998.34,NA
2025-01-02 19:00:00,41.37,68.95,2.09,1.24,4.14,2.88,21.54,0.00,0.85,0.00,NA,NA,NA,NA,NA,12.57,86.56,0.20,115.81,0.00,0.00,0.00,998.97,NA
2025-01-02 20:00:00,41.82,69.71,2.11,1.20,4.17,3.08,21.53,0.00,0.84,0.00,NA,NA,NA,NA,NA,12.14,88.32,0.12,75.28,0.00,0.00,0.00,999.49,NA
2025-01-02 21:00:00,42.48,70.80,2.03,1.31,4.18,3.10,21.57,0.00,0.73,0.00,NA,NA,NA,NA,NA,11.89,89.89,0.21,111.89,0.00,0.00,0.00,999.66,NA
2025-01-02 22:00:00,42.64,71.07,1.92,1.25,3.92,3.04,21.56,0.00,1.00,0.00,NA,NA,NA,NA,NA,11.57,90.63,0.20,128.87,0.00,0.00,0.00,999.57,NA
2025-01-02 23:00:00,43.62,72.71,1.96,1.45,4.24,2.90,21.48,0.00,0.78,0.00,NA,NA,NA,NA,NA,10.83,91.89,0.08,85.64,0.00,0.00,0.00,999.19,NA
2025-01-03 00:00:00,42.26,70.44,1.94,1.49,4.22,2.66,21.48,0.00,0.86,0.00,NA,NA,NA,NA,NA,10.49,93.24,0.11,72.29,0.00,0.00,0.00,999.03,NA
2025-01-03 01:00:00,38.60,64.33,2.00,1.54,4.34,2.78,21.58,0.00,0.75,0.00,NA,NA,NA,NA,NA,10.14,93.89,0.11,79.80,0.00,0.00,0.00,998.72,NA
2025-01-03 02:00:00,36.53,60.88,2.04,1.20,4.08,2.54,21.42,0.00,0.81,0.00,NA,NA,NA,NA,NA,9.98,94.57,0.11,83.62,0.00,0.00,0.00,998.39,NA
2025-01-03 03:00:00,36.75,61.24,2.08,1.18,4.13,2.56,21.60,0.00,0.84,0.00,NA,NA,NA,NA,NA,9.61,95.34,0.11,111.22,0.00,0.00,0.00,998.09,NA
2025-01-03 04:00:00,36.33,60.55,1.93,1.41,4.15,2.48,21.48,0.00,0.81,0.00,NA,NA,NA,NA,NA,9.62,96.17,0.14,100.32,0.00,0.00,0.00,998.05,NA
2025-01-03 05:00:00,35.55,59.24,2.08,1.26,4.23,2.36,21.45,0.00,0.73,0.00,NA,NA,NA,NA,NA,9.68,96.64,0.16,111.89,0.00,0.00,0.00,998.60,NA
2025-01-03 06:00:00,37.92,63.19,1.98,1.17,3.96,2.31,21.52,0.00,0.85,0.00,NA,NA,NA,NA,NA,9.50,96.94,0.16,95.84,0.00,0.00,2.90,999.49,NA
2025-01-03 07:00:00,35.89,59.80,1.97,1.33,4.08,2.37,21.48,0.00,0.80,0.00,NA,NA,NA,NA,NA,9.61,97.24,0.15,115.97,0.00,0.00,115.26,1000.25,NA
2025-01-03 08:00:00,38.66,64.44,2.02,1.22,4.09,2.54,21.66,0.00,0.89,0.00,NA,NA,NA,NA,NA,10.83,96.29,0.35,124.77,0.00,0.00,340.89,1001.02,NA
2025-01-03 09:00:00,43.08,71.79,2.03,1.37,4.25,2.54,21.53,0.00,0.84,0.00,NA,NA,NA,NA,NA,13.44,87.82,0.38,135.88,0.00,0.00,703.89,1001.38,NA
2025-01-03 10:00:00,41.62,69.37,1.86,1.28,3.90,2.75,21.61,0.00,1.46,0.00,NA,NA,NA,NA,NA,17.13,73.28,0.46,117.98,0.00,0.00,988.38,1001.02,NA
2025-01-03 11:00:00,40.41,67.36,1.97,1.45,4.28,2.75,21.71,0.00,2.22,0.00,NA,NA,NA,NA,NA,19.33,66.28,0.46,116.65,0.00,0.00,998.68,1000.21,NA
2025-01-03 12:00:00,36.01,60.02,2.03,1.38,4.24,2.71,21.70,0.00,3.10,0.00,NA,NA,NA,NA,NA,19.36,66.75,0.48,130.45,0.00,0.00,888.80,999.25,NA
2025-01-03 13:00:00,36.72,61.21,1.97,1.47,4.25,2.60,21.63,0.00,3.57,0.00,NA,NA,NA,NA,NA,18.84,68.54,0.60,126.08,0.00,0.00,755.66,998.27,NA
2025-01-03 14:00:00,41.97,69.96,2.17,1.22,4.19,2.65,21.57,0.00,3.45,0.00,NA,NA,NA,NA,NA,18.73,69.08,0.45,121.62,0.00,0.00,473.04,997.67,NA
2025-01-03 15:00:00,41.18,68.63,1.97,1.54,4.30,2.47,21.64,0.00,3.30,0.00,NA,NA,NA,NA,NA,17.33,73.24,0.37,135.97,0.00,0.00,235.27,997.20,NA
2025-01-03 16:00:00,39.66,66.10,2.09,1.21,4.19,2.48,21.74,0.24,2.92,0.05,NA,NA,NA,0.03,0.15,15.72,78.99,0.39,129.44,0.00,0.00,81.76,996.94,NA
2025-01-03 17:00:00,40.61,67.68,1.90,1.22,3.90,2.75,21.74,0.42,1.63,0.08,NA,NA,NA,0.04,0.26,14.20,84.90,0.38,140.35,0.00,0.00,3.16,997.21,NA
2025-01-03 18:00:00,40.98,68.31,1.94,1.47,4.14,2.84,21.70,0.55,1.14,0.11,NA,NA,NA,0.06,0.33,13.02,89.12,0.38,134.29,0.00,0.00,0.00,997.61,NA
2025-01-03 19:00:00,44.36,73.93,1.91,1.49,4.20,2.80,21.77,0.67,1.07,0.13,NA,NA,NA,0.07,0.40,12.31,91.62,0.29,128.42,0.00,0.00,0.00,998.16,NA
2025-01-03 20:00:00,45.95,76.59,2.04,1.13,4.01,2.92,21.66,0.71,1.12,0.14,NA,NA,NA,0.08,0.43,12.64,91.24,0.32,120.12,0.00,0.00,0.00,998.57,NA
2025-01-03 21:00:00,41.69,69.48,2.07,1.08,4.01,2.59,21.52,0.65,1.02,0.13,NA,NA,NA,0.07,0.39,12.70,90.14,0.30,106.09,0.00,0.00,0.00,998.90,NA
2025-01-03 22:00:00,37.68,62.80,2.04,1.46,4.34,2.57,21.76,0.56,1.60,0.11,NA,NA,NA,0.06,0.34,12.46,90.96,0.30,126.70,0.00,0.00,0.00,998.90,NA
2025-01-03 23:00:00,38.62,64.37,2.10,1.14,4.12,2.43,21.63,0.50,1.19,0.10,NA,NA,NA,0.05,0.30,12.58,91.40,0.25,120.96,0.00,0.00,0.00,998.41,NA
2025-01-04 00:00:00,38.92,64.88,2.21,1.32,4.40,2.41,21.68,0.44,1.58,0.09,NA,NA,NA,0.05,0.26,12.66,90.81,0.33,139.99,0.00,0.00,0.00,997.90,NA
2025-01-04 01:00:00,37.20,61.99,2.16,1.29,4.33,2.34,21.52,0.37,1.42,0.07,NA,NA,NA,0.04,0.22,12.42,90.21,0.30,132.88,0.00,0.00,0.00,997.65,NA
2025-01-04 02:00:00,35.28,58.80,2.09,1.12,4.04,2.33,21.60,0.30,1.20,0.06,NA,NA,NA,0.03,0.18,12.23,90.06,0.31,159.93,0.00,0.00,0.00,997.31,NA
2025-01-04 03:00:00,33.85,56.40,1.94,1.39,4.14,2.13,21.68,0.23,1.22,0.04,NA,NA,NA,0.02,0.14,12.18,89.24,0.34,150.46,0.00,0.00,0.00,997.14,NA
2025-01-04 04:00:00,33.43,55.72,1.95,1.38,4.14,2.32,21.54,0.18,1.33,0.04,NA,NA,NA,0.02,0.11,12.23,88.82,0.24,102.82,0.00,0.00,0.00,997.15,NA
2025-01-04 05:00:00,35.28,58.79,1.96,1.22,4.01,2.26,21.66,0.14,1.10,0.03,NA,NA,NA,0.01,0.08,12.26,87.51,0.31,172.82,0.00,0.00,0.00,997.52,NA
2025-01-04 06:00:00,33.34,55.57,2.00,1.10,3.90,2.32,21.66,0.11,1.09,0.02,NA,NA,NA,0.01,0.07,12.22,85.37,0.25,109.99,0.00,0.00,0.12,998.16,NA
2025-01-04 07:00:00,31.90,53.18,2.05,1.32,4.21,2.31,21.65,0.08,0.94,0.02,NA,NA,NA,0.01,0.05,12.34,84.87,0.25,120.31,0.00,0.00,24.42,999.00,NA
2025-01-04 08:00:00,31.72,52.87,2.00,1.30,4.14,2.31,21.55,0.08,1.11,0.01,NA,NA,NA,0.01,0.04,13.03,82.95,0.29,118.26,0.00,0.00,101.65,999.70,NA
2025-01-04 09:00:00,35.77,59.61,2.08,1.17,4.12,2.32,21.52,0.10,1.02,0.02,NA,NA,NA,0.01,0.06,13.72,80.43,0.32,109.86,0.00,0.00,176.57,1000.24,NA
2025-01-04 10:00:00,42.30,70.50,1.93,1.30,3.99,2.59,21.38,0.14,1.65,0.03,NA,NA,NA,0.02,0.09,14.34,78.47,0.32,144.42,0.00,0.00,237.63,1000.06,NA
2025-01-04 11:00:00,36.36,60.59,1.98,1.06,3.83,2.69,22.15,0.15,1.91,0.03,NA,NA,NA,0.02,0.09,15.27,75.71,0.32,135.53,0.00,0.00,336.26,999.20,NA
2025-01-04 12:00:00,34.38,57.29,1.93,1.26,3.99,2.62,22.51,0.16,1.90,0.03,NA,NA,NA,0.02,0.10,16.69,71.76,0.44,167.50,0.00,0.00,575.93,998.08,NA
2025-01-04 13:00:00,34.52,57.53,2.14,1.16,4.18,2.55,21.80,0.20,1.84,0.04,NA,NA,NA,0.02,0.12,19.29,64.31,0.38,149.79,0.00,0.00,849.49,996.98,NA
2025-01-04 14:00:00,34.95,58.25,2.06,1.03,3.97,2.75,21.70,0.22,2.71,0.04,NA,NA,NA,0.02,0.14,19.08,63.97,0.46,132.62,0.00,0.00,462.94,996.25,NA
2025-01-04 15:00:00,34.29,57.14,2.10,1.42,4.38,2.66,21.67,0.27,2.76,0.05,NA,NA,NA,0.03,0.16,16.81,70.69,0.41,126.89,0.00,0.00,236.34,995.92,NA
2025-01-04 16:00:00,33.62,56.03,1.89,1.40,4.08,2.76,21.61,0.32,2.17,0.06,NA,NA,NA,0.03,0.19,14.67,77.81,0.45,140.11,0.00,0.00,83.87,995.87,NA
2025-01-04 17:00:00,28.13,46.86,2.17,1.22,4.24,2.82,21.60,0.41,1.20,0.08,NA,NA,NA,0.04,0.25,12.89,84.30,0.39,136.33,0.00,0.00,2.61,996.34,NA
2025-01-04 18:00:00,31.90,53.16,2.16,1.09,4.16,2.84,21.52,0.55,0.79,0.11,NA,NA,NA,0.06,0.32,12.02,87.84,0.28,126.11,0.00,0.00,0.00,996.96,NA
2025-01-04 19:00:00,31.47,52.44,2.09,1.24,4.18,2.77,21.64,0.66,0.96,0.13,NA,NA,NA,0.07,0.40,11.50,90.13,0.29,108.84,0.00,0.00,0.00,997.38,NA
2025-01-04 20:00:00,35.58,59.30,2.16,1.12,4.12,2.77,21.58,0.82,0.84,0.16,NA,NA,NA,0.08,0.50,11.41,91.24,0.29,119.36,0.00,0.00,0.00,997.99,NA
2025-01-04 21:00:00,36.93,61.54,2.05,1.27,4.12,2.51,21.58,0.98,0.97,0.19,NA,NA,NA,0.10,0.58,11.04,92.38,0.23,106.62,0.00,0.00,0.00,998.33,NA
2025-01-04 22:00:00,40.08,66.80,1.92,1.46,4.19,2.47,21.52,1.03,0.71,0.21,NA,NA,NA,0.11,0.62,10.73,93.58,0.16,104.25,0.00,0.00,0.00,998.29,NA
2025-01-04 23:00:00,34.59,57.65,2.04,1.26,4.16,2.32,21.51,1.07,1.11,0.21,NA,NA,NA,0.11,0.64,10.51,94.47,0.06,44.43,0.00,0.00,0.00,998.07,NA
2025-01-05 00:00:00,37.72,62.87,1.98,1.34,4.14,2.00,21.64,1.17,0.79,0.24,NA,NA,NA,0.12,0.70,10.53,95.15,0.11,57.99,0.00,0.00,0.00,997.58,NA
2025-01-05 01:00:00,37.49,62.49,1.99,1.22,4.02,1.89,21.54,1.24,1.08,0.25,NA,NA,NA,0.13,0.74,10.25,95.42,0.07,70.70,0.00,0.00,0.00,997.39,NA
2025-01-05 02:00:00,38.08,63.47,2.02,1.06,3.90,1.80,21.74,1.22,0.95,0.24,NA,NA,NA,0.12,0.73,10.13,95.81,0.08,72.41,0.00,0.00,0.00,997.10,NA
2025-01-05 03:00:00,37.28,62.14,1.83,1.36,3.92,1.72,21.56,1.17,0.99,0.23,NA,NA,NA,0.12,0.70,10.66,96.37,0.20,132.66,0.00,0.00,0.00,996.89,NA
2025-01-05 04:00:00,38.66,64.44,2.08,1.33,4.26,1.68,21.42,1.11,0.94,0.22,NA,NA,NA,0.12,0.66,11.63,95.78,0.33,219.87,0.00,0.00,0.00,996.67,NA
2025-01-05 05:00:00,38.89,64.82,1.96,1.60,4.33,1.94,21.37,0.98,0.96,0.20,NA,NA,NA,0.10,0.58,11.66,95.07,0.31,216.00,0.00,0.00,0.00,997.07,NA
2025-01-05 06:00:00,36.34,60.57,2.02,1.27,4.11,2.10,21.43,0.84,0.73,0.17,NA,NA,NA,0.09,0.51,11.49,95.15,0.33,193.06,0.00,0.00,0.33,997.87,NA
2025-01-05 07:00:00,33.56,55.93,2.05,1.27,4.17,2.32,21.56,0.71,1.02,0.14,NA,NA,NA,0.08,0.42,11.43,95.86,0.46,214.90,0.00,0.00,33.35,998.71,NA
2025-01-05 08:00:00,35.49,59.15,1.97,1.38,4.18,2.28,21.56,0.66,0.80,0.13,NA,NA,NA,0.07,0.39,11.86,95.70,0.50,218.35,0.00,0.00,108.45,999.55,NA
2025-01-05 09:00:00,36.75,61.26,2.02,1.19,4.02,2.28,21.34,0.65,0.72,0.13,NA,NA,NA,0.07,0.39,12.50,93.87,0.46,220.20,0.00,0.00,155.45,1000.16,NA
2025-01-05 10:00:00,38.03,63.39,2.07,1.26,4.15,2.45,21.60,0.64,1.01,0.13,NA,NA,NA,0.07,0.38,13.12,91.97,0.41,216.42,0.00,0.00,196.09,1000.22,NA
2025-01-05 11:00:00,37.56,62.60,1.96,1.35,4.10,2.49,21.67,0.66,1.15,0.14,NA,NA,NA,0.07,0.40,14.56,87.07,0.39,193.36,0.00,0.00,376.40,999.34,NA
2025-01-05 12:00:00,45.13,75.22,2.03,1.20,4.08,2.74,21.54,0.72,1.00,0.14,NA,NA,NA,0.08,0.43,15.43,83.72,0.39,217.72,0.00,0.00,319.39,998.49,NA
2025-01-05 13:00:00,40.55,67.58,1.94,1.46,4.22,2.76,21.61,0.76,0.95,0.15,NA,NA,NA,0.08,0.45,15.29,84.76,0.48,190.50,0.00,0.00,292.15,997.61,NA
2025-01-05 14:00:00,40.14,66.89,2.01,1.24,4.12,2.72,21.61,0.78,0.98,0.15,NA,NA,NA,0.08,0.46,15.45,83.99,0.45,159.77,0.00,0.00,258.30,997.09,NA
2025-01-05 15:00:00,36.98,61.63,2.13,1.08,4.08,2.80,21.41,0.78,1.10,0.15,NA,NA,NA,0.08,0.46,15.11,84.75,0.46,187.01,0.00,0.00,191.82,996.78,NA
2025-01-05 16:00:00,37.14,61.90,1.99,1.35,4.15,2.82,21.53,0.80,1.01,0.16,NA,NA,NA,0.08,0.48,14.59,86.94,0.37,155.66,0.00,0.00,72.14,996.38,NA
2025-01-05 17:00:00,38.48,64.13,2.10,1.30,4.28,2.62,21.51,0.84,0.91,0.17,NA,NA,NA,0.09,0.50,13.96,89.83,0.37,186.46,0.00,0.00,1.47,996.54,NA
2025-01-05 18:00:00,38.63,64.37,2.13,1.10,4.07,2.56,21.47,0.91,0.94,0.18,NA,NA,NA,0.09,0.54,13.90,90.97,0.36,194.36,0.00,0.00,0.00,997.00,NA
2025-01-05 19:00:00,35.77,59.62,1.97,1.39,4.19,2.49,21.68,0.96,0.98,0.19,NA,NA,NA,0.10,0.57,13.88,91.60,0.39,210.04,0.00,0.00,0.00,997.64,NA
2025-01-05 20:00:00,36.98,61.62,2.01,1.43,4.28,2.58,21.54,0.99,1.07,0.20,NA,NA,NA,0.10,0.59,13.68,92.16,0.28,158.61,0.00,0.00,0.00,998.26,NA
2025-01-05 21:00:00,39.63,66.06,2.00,1.50,4.32,2.46,21.52,1.05,1.28,0.21,NA,NA,NA,0.11,0.63,13.46,93.14,0.22,167.99,0.00,0.00,0.00,998.13,NA
2025-01-05 22:00:00,42.50,70.84,2.13,1.45,4.44,2.37,21.84,1.10,1.04,0.22,NA,NA,NA,0.12,0.66,13.24,94.02,0.18,145.44,0.00,0.00,0.00,997.96,NA
2025-01-05 23:00:00,43.21,72.00,2.03,1.34,4.23,2.20,21.62,1.21,1.01,0.24,NA,NA,NA,0.12,0.73,13.28,94.62,0.29,177.94,0.00,0.00,0.00,997.28,NA
2025-01-06 00:00:00,44.88,74.80,2.14,1.19,4.20,2.00,21.74,1.28,1.62,0.26,NA,NA,NA,0.13,0.77,12.98,94.87,0.17,91.39,0.00,0.00,0.00,997.08,NA
2025-01-06 01:00:00,57.55,95.92,1.97,1.18,3.97,2.07,21.66,1.27,1.00,0.26,NA,NA,NA,0.13,0.77,12.93,95.39,0.21,128.49,0.00,0.00,0.00,996.77,NA
2025-01-06 02:00:00,41.04,68.41,1.92,1.52,4.18,1.91,21.61,1.17,1.24,0.24,NA,NA,NA,0.12,0.70,12.86,95.71,0.24,151.89,0.00,0.00,0.00,996.21,NA
2025-01-06 03:00:00,39.20,65.34,2.02,1.35,4.20,1.88,21.67,1.09,1.12,0.22,NA,NA,NA,0.11,0.66,12.94,96.01,0.26,154.07,0.00,0.00,0.00,995.79,NA
2025-01-06 04:00:00,39.45,65.75,2.04,1.54,4.42,1.72,21.63,1.08,1.46,0.22,NA,NA,NA,0.11,0.65,13.05,96.06,0.24,139.96,0.00,0.00,0.00,995.70,NA
2025-01-06 05:00:00,42.33,70.54,1.92,1.41,4.14,1.80,21.76,1.09,1.20,0.22,NA,NA,NA,0.11,0.65,13.21,95.70,0.22,168.45,0.00,0.00,0.00,995.92,NA
2025-01-06 06:00:00,40.23,67.06,2.01,1.40,4.26,1.66,21.66,1.08,1.10,0.21,NA,NA,NA,0.11,0.64,13.40,95.36,0.35,199.63,0.00,0.00,0.00,996.05,NA
2025-01-06 07:00:00,38.32,63.86,2.09,1.14,4.07,1.61,21.78,1.02,1.27,0.20,NA,NA,NA,0.11,0.61,13.52,95.56,0.27,136.51,0.00,0.00,22.24,997.34,NA
2025-01-06 08:00:00,40.86,68.10,2.05,1.24,4.12,1.84,21.91,1.00,1.30,0.20,NA,NA,NA,0.10,0.60,13.88,94.84,0.32,190.86,0.00,0.00,93.45,997.98,NA
2025-01-06 09:00:00,42.60,71.01,2.10,1.30,4.29,2.12,21.95,0.99,1.40,0.20,NA,NA,NA,0.10,0.59,14.66,92.56,0.29,182.11,0.00,0.00,165.57,998.81,NA
2025-01-06 10:00:00,40.63,67.71,1.92,1.23,3.98,2.26,21.74,1.04,1.25,0.21,NA,NA,NA,0.11,0.62,16.34,85.94,0.30,163.04,0.00,0.00,377.92,998.53,NA
2025-01-06 11:00:00,48.31,80.51,2.00,1.29,4.07,2.35,21.85,1.16,1.14,0.23,NA,NA,NA,0.12,0.70,18.25,79.24,0.35,150.00,0.00,0.00,649.58,997.71,NA
